X,Y,O,44:25:2C:54:32:F9,49:29:6D:6C:49:9F,5c:83:8f:bc:40:10,5c:83:8f:bc:40:13,5c:83:8f:bc:40:15,5c:83:8f:bc:40:16,5c:83:8f:bc:40:17,5c:83:8f:bc:40:18,5c:83:8f:f2:e3:60,5c:83:8f:f2:e3:63,5c:83:8f:f2:e3:65,5c:83:8f:f2:e3:66,5c:83:8f:f2:e3:67,5c:83:8f:f2:e3:68,5c:83:8f:f2:e3:69,5c:83:8f:f2:e3:6a,5c:83:8f:f2:e3:6c,5c:83:8f:f2:e3:6f,7A:06:A9:3F:24:3C,c8:f9:f9:72:c8:f0,c8:f9:f9:72:c8:f3,c8:f9:f9:72:c8:f4,c8:f9:f9:72:c8:f5,c8:f9:f9:72:c8:f6,c8:f9:f9:72:e7:80,c8:f9:f9:72:e7:83,c8:f9:f9:72:e7:84,c8:f9:f9:72:e7:85,c8:f9:f9:72:e7:86,c8:f9:f9:72:e7:89,c8:f9:f9:72:e7:8a,c8:f9:f9:72:e7:8b,c8:f9:f9:72:e7:8c,c8:f9:f9:72:e7:8f,c8:f9:f9:72:eb:50,c8:f9:f9:72:eb:53,c8:f9:f9:72:eb:54,c8:f9:f9:72:eb:55,c8:f9:f9:72:eb:56,c8:f9:f9:73:36:20,c8:f9:f9:73:36:25,c8:f9:f9:73:36:28,c8:f9:f9:73:38:b0,c8:f9:f9:73:38:b3,c8:f9:f9:73:38:b4,c8:f9:f9:73:38:b5,c8:f9:f9:73:38:b6,c8:f9:f9:88:23:20,c8:f9:f9:88:23:24,c8:f9:f9:88:23:25,c8:f9:f9:88:39:10,c8:f9:f9:88:39:13,c8:f9:f9:88:39:14,c8:f9:f9:88:39:15,c8:f9:f9:88:39:16,c8:f9:f9:88:39:19,c8:f9:f9:88:39:1a,c8:f9:f9:88:39:1b,c8:f9:f9:88:39:1c,c8:f9:f9:88:39:1f,c8:f9:f9:88:8b:60,c8:f9:f9:88:8b:63,c8:f9:f9:88:8b:64,c8:f9:f9:88:8b:65,c8:f9:f9:88:8b:66,c8:f9:f9:88:8b:69,c8:f9:f9:88:8b:6a,c8:f9:f9:88:8b:6c,fc:5b:39:b0:4e:bf,magX,magY,magZ,Ori
5.6,1.35,270,-90,-74,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-67,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-17.4057006835938,-31.5902709960937,-16.4215087890625,53.579
5.6,1.35,270,-89,-74,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-68,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-14.5797729492188,-24.4247436523437,-25.4531860351562,54.43934
5.6,1.35,270,-79,-103,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-69,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-13.2720947265625,-9.48028564453125,-34.8922729492187,54.01406
5.6,1.35,270,-79,-98,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-70,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-15.362548828125,-1.0223388671875,-32.6141357421875,54.98316
5.6,1.35,270,-79,-100,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-72,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-17.9122924804688,-0.8758544921875,-31.1203002929687,53.53181
5.6,1.35,270,-80,-98,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-70,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-17.7078247070313,-14.544677734375,-29.1244506835937,52.96851
5.6,1.35,270,-75,-100,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-71,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-16.0476684570313,-24.188232421875,-25.3173828125,53.41529
5.6,1.35,270,-86,-84,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-76,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-15.14892578125,-22.3724365234375,-28.0715942382812,53.9905
5.6,1.35,270,-86,-84,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-80,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-16.9342041015625,-24.7650146484375,-24.6200561523437,54.39504
5.6,2.55,0,-90,-76,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-81,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-16.9342041015625,-24.7650146484375,-24.6200561523437,162.15758
5.6,2.55,0,-92,-75,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-78,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-3.60260009765625,-38.751220703125,-15.460205078125,161.5677
5.6,2.55,0,-83,-76,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-84,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-4.3701171875,-40.2252197265625,-8.17108154296875,162.4991
5.6,2.55,0,-75,-75,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-82,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-6.817626953125,-36.8637084960937,-16.6152954101563,162.89194
5.6,2.55,0,-82,-76,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-79,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-5.88836669921875,-35.6613159179687,-17.4087524414063,162.58595
5.6,2.55,0,-82,-77,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-83,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-5.30853271484375,-40.9713745117188,-9.35211181640625,163.82915
5.6,2.55,0,-86,-89,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-81,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-5.14984130859375,-38.7649536132812,-7.59124755859375,163.88556
5.6,2.55,0,-84,-87,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-82,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-6.01654052734375,-34.41162109375,-19.3145751953125,162.42807
5.6,2.55,0,-86,-89,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-81,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-0.63018798828125,-35.0433349609375,-23.5671997070312,161.86716
5.6,2.55,0,-86,-87,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-83,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,6.85882568359375,-36.0366821289062,-19.8822021484375,159.82518
5.6,2.55,0,-88,-89,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-83,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,0.677490234375,-38.7985229492187,-12.8631591796875,160.59155
5.6,2.55,0,-95,-74,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-81,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-7.14111328125,-37.8997802734375,-10.8245849609375,160.54691
5.6,2.55,0,-97,-76,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-82,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-11.7294311523438,-35.4965209960937,-15.53955078125,161.02406
5.6,2.55,0,-97,-74,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-81,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-15.3701782226563,-32.0205688476562,-17.4911499023438,161.90497
5.6,2.55,0,-94,-75,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-82,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-9.18426513671875,-34.7274780273437,-20.672607421875,162.11864
5.6,2.55,90,-90,-90,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-72,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,-9.18426513671875,-34.7274780273437,-20.672607421875,256.58551
5.6,2.55,90,-89,-89,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-73,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,19.2459106445313,-30.5526733398437,-19.3374633789063,255.32297
5.6,2.55,90,-88,-81,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-79,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,20.684814453125,-27.3712158203125,-24.74365234375,253.82864
5.6,2.55,90,-87,-82,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-76,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,19.00634765625,-26.3275146484375,-23.1414794921875,253.30038
5.6,2.55,90,-87,-81,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-78,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,19.7647094726563,-28.2180786132812,-18.7957763671875,252.32288
5.6,2.55,90,-88,-81,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-79,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,21.575927734375,-33.1497192382812,-14.3936157226563,251.50266
5.6,2.55,90,-80,-81,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-83,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,17.0578002929688,-35.5575561523437,-11.0183715820313,251.59302
5.6,2.55,90,-67,-62,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-65,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,16.0919189453125,-32.4295043945312,-19.2901611328125,252.87187
5.6,2.55,90,-86,-82,-110,-110,-110,-110,-110,-110,-110,-110,-74,-110,-82,-83,-84,-110,-83,-110,-80,-110,-110,-110,-110,-110,-72,-73,-72,-68,-110,-73,-69,-71,-110,-72,-77,-110,-77,-77,-110,-110,-110,-110,-110,-110,-110,-110,-79,-110,-110,-110,-69,-110,-110,-68,-110,-79,-80,-110,-79,-110,-110,-110,-110,-69,-65,-110,-110,-110,-110,17.0791625976563,-20.9259033203125,-28.5903930664062,252.99706
5.6,2.55,90,-81,-79,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,21.4736938476562,-28.314208984375,-19.5327758789063,251.06033
5.6,2.55,90,-80,-83,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-77,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,20.1156616210937,-35.1715087890625,-1.43280029296875,252.09544
5.6,2.55,90,-89,-93,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,19.8944091796875,-33.5525512695312,2.90069580078125,253.83862
5.6,2.55,90,-89,-97,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,21.5972900390625,-23.9593505859375,-24.5559692382812,254.42395
5.6,2.55,90,-89,-95,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,16.7037963867188,-20.9228515625,-30.7723999023437,255.05293
5.6,2.55,90,-88,-102,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-75,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,18.1625366210938,-32.3974609375,-21.246337890625,253.48163
5.6,2.55,180,-75,-90,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,18.1625366210938,-32.3974609375,-21.246337890625,344.0928
5.6,2.55,180,-71,-86,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,8.4991455078125,-12.8280639648438,-35.3713989257812,339.65063
5.6,2.55,180,-72,-92,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,6.92596435546875,-11.663818359375,-37.7899169921875,336.7244
5.6,2.55,180,-74,-92,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,4.315185546875,-11.6897583007813,-38.4857177734375,334.10849
5.6,2.55,180,-74,-93,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-86,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,12.29248046875,-22.4288940429687,-31.9671630859375,335.18307
5.6,2.55,180,-78,-92,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-92,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,15.97900390625,-31.3705444335937,-25.0900268554687,335.76508
5.6,2.55,180,-75,-97,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-91,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,5.2947998046875,-4.3304443359375,-35.6033325195312,337.36688
5.6,2.55,180,-78,-97,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-89,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,-2.557373046875,8.34503173828125,-35.1119995117187,338.66513
5.6,2.55,180,-89,-87,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,5.46112060546875,4.61578369140625,-36.0092163085937,338.82388
5.6,2.55,180,-89,-88,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-79,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,9.46502685546875,-21.8093872070312,-31.988525390625,338.37549
5.6,2.55,180,-90,-86,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-80,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,10.6430053710938,-30.4656982421875,-25.6210327148437,337.85437
5.6,2.55,180,-89,-89,-110,-110,-110,-110,-82,-110,-110,-76,-78,-110,-76,-110,-110,-110,-110,-110,-81,-110,-110,-110,-110,-110,-64,-110,-64,-64,-65,-59,-59,-59,-60,-59,-80,-110,-80,-79,-110,-82,-81,-82,-110,-110,-110,-110,-110,-110,-110,-110,-110,-110,-73,-110,-73,-85,-110,-85,-110,-110,-63,-64,-64,-66,-64,-110,-110,-110,-110,8.67919921875,-9.8663330078125,-37.2634887695312,337.76724
